context_id,role,predict,label,score1
07aeefdb1432804ab7d2a9680f448b8c,人生-求婚-求婚对象,1,1,0.999
07aeefdb1432804ab7d2a9680f448b8c,人生-求婚-时间,0,0,0.0018
3031f2e8f5b727b60b64a11194d23a07,司法行为-开庭-时间,1,1,0.9988
3031f2e8f5b727b60b64a11194d23a07,司法行为-开庭-开庭案件,1,1,0.999
3031f2e8f5b727b60b64a11194d23a07,司法行为-开庭-开庭法院,0,0,0.0014
7ac3b9ecc4ceed71a5342bdb07e27ba2,司法行为-开庭-开庭案件,1,1,0.999
7ac3b9ecc4ceed71a5342bdb07e27ba2,司法行为-开庭-开庭法院,0,0,0.0008
7ac3b9ecc4ceed71a5342bdb07e27ba2,司法行为-开庭-时间,0,0,0.0008
120efc8a2f0c8c08ae24a4dcfe1a5b26,司法行为-开庭-开庭案件,1,1,0.999
120efc8a2f0c8c08ae24a4dcfe1a5b26,司法行为-开庭-开庭法院,1,1,0.999
120efc8a2f0c8c08ae24a4dcfe1a5b26,司法行为-开庭-时间,1,1,0.9989
11496f034d8f823d7e5be5fb420debfc,司法行为-开庭-开庭案件,1,1,0.999
11496f034d8f823d7e5be5fb420debfc,司法行为-开庭-开庭法院,0,0,0.0008
11496f034d8f823d7e5be5fb420debfc,司法行为-开庭-时间,0,0,0.0008
e668e5e6e7009df5a5da6540ba8faef5,司法行为-开庭-开庭案件,1,1,0.9954
e668e5e6e7009df5a5da6540ba8faef5,司法行为-开庭-开庭法院,1,1,0.9904
e668e5e6e7009df5a5da6540ba8faef5,司法行为-开庭-时间,1,1,0.9986
37f449e286bcf09bcd53d6dc7d9211d0,司法行为-开庭-时间,1,1,0.999
37f449e286bcf09bcd53d6dc7d9211d0,司法行为-开庭-开庭法院,1,1,0.999
37f449e286bcf09bcd53d6dc7d9211d0,司法行为-开庭-开庭案件,1,1,0.999
2f2e5c8d500683679a399079144e2ed5,司法行为-开庭-开庭案件,1,1,0.999
2f2e5c8d500683679a399079144e2ed5,司法行为-开庭-时间,1,1,0.9989
2f2e5c8d500683679a399079144e2ed5,司法行为-开庭-开庭法院,1,1,0.999
91573bcb25c5e94c9507a1e805a756eb,司法行为-开庭-时间,1,1,0.9988
91573bcb25c5e94c9507a1e805a756eb,司法行为-开庭-开庭法院,1,1,0.999
91573bcb25c5e94c9507a1e805a756eb,司法行为-开庭-开庭案件,1,1,0.999
de247e3aee14bde615ad2d7e2a95c2de,司法行为-开庭-时间,1,1,0.999
de247e3aee14bde615ad2d7e2a95c2de,司法行为-开庭-开庭案件,1,1,0.999
de247e3aee14bde615ad2d7e2a95c2de,司法行为-开庭-开庭法院,1,1,0.999
e7ab9a6318648eb79fa3e75b8bd2d62c,司法行为-开庭-开庭案件,1,1,0.9989
e7ab9a6318648eb79fa3e75b8bd2d62c,司法行为-开庭-开庭法院,0,0,0.0009
e7ab9a6318648eb79fa3e75b8bd2d62c,司法行为-开庭-时间,0,0,0.0378
e16fd8aaa9c119f298a37bd71b0a5f7c,司法行为-开庭-开庭案件,1,1,0.9989
e16fd8aaa9c119f298a37bd71b0a5f7c,司法行为-开庭-开庭法院,0,0,0.0008
e16fd8aaa9c119f298a37bd71b0a5f7c,司法行为-开庭-时间,0,0,0.0008
ae37b509b2fc79ae119f87f809495945,司法行为-开庭-开庭案件,1,1,0.9989
ae37b509b2fc79ae119f87f809495945,司法行为-开庭-开庭法院,0,0,0.0008
ae37b509b2fc79ae119f87f809495945,司法行为-开庭-时间,0,0,0.0008
0dd449f06175a9eaa9abbf310a384a9d,产品行为-下架-下架方,1,1,0.993
0dd449f06175a9eaa9abbf310a384a9d,产品行为-下架-下架产品,1,1,0.9853
0dd449f06175a9eaa9abbf310a384a9d,产品行为-下架-被下架方,0,0,0.1405
0dd449f06175a9eaa9abbf310a384a9d,产品行为-下架-时间,0,0,0.0016
4cdab6463e8e6210fcffbd3122c7e432,产品行为-下架-下架方,1,1,0.999
4cdab6463e8e6210fcffbd3122c7e432,产品行为-下架-被下架方,0,1,0.438
4cdab6463e8e6210fcffbd3122c7e432,产品行为-下架-下架产品,1,1,0.9966
4cdab6463e8e6210fcffbd3122c7e432,产品行为-下架-时间,0,0,0.0225
ccea4b3b1ec5ffa64d9c02d6713acbfa,产品行为-下架-下架方,1,1,0.9991
ccea4b3b1ec5ffa64d9c02d6713acbfa,产品行为-下架-下架产品,1,1,0.9945
ccea4b3b1ec5ffa64d9c02d6713acbfa,产品行为-下架-被下架方,0,0,0.2455
ccea4b3b1ec5ffa64d9c02d6713acbfa,产品行为-下架-时间,1,0,0.9897
ae649b161a8300c0435fceb64b22af67,产品行为-下架-下架产品,1,1,0.9901
ae649b161a8300c0435fceb64b22af67,产品行为-下架-下架方,0,0,0.1535
ae649b161a8300c0435fceb64b22af67,产品行为-下架-被下架方,0,0,0.1396
ae649b161a8300c0435fceb64b22af67,产品行为-下架-时间,0,0,0.0008
caad44c85a0395bc63240dea7e02f85c,产品行为-下架-下架方,1,1,0.999
caad44c85a0395bc63240dea7e02f85c,产品行为-下架-下架产品,1,0,0.9987
caad44c85a0395bc63240dea7e02f85c,产品行为-下架-被下架方,0,0,0.0395
caad44c85a0395bc63240dea7e02f85c,产品行为-下架-时间,0,0,0.0008
277ed481d8a7617cfc21d8d18c42d9fc,产品行为-下架-被下架方,0,1,0.0289
277ed481d8a7617cfc21d8d18c42d9fc,产品行为-下架-下架产品,1,1,0.9988
277ed481d8a7617cfc21d8d18c42d9fc,产品行为-下架-时间,0,0,0.0008
277ed481d8a7617cfc21d8d18c42d9fc,产品行为-下架-下架方,0,0,0.0183
c36b2267af9e5fe470c39d5fd7d0f5e3,产品行为-下架-下架产品,1,1,0.9988
c36b2267af9e5fe470c39d5fd7d0f5e3,产品行为-下架-下架方,0,0,0.0043
c36b2267af9e5fe470c39d5fd7d0f5e3,产品行为-下架-被下架方,0,0,0.0427
c36b2267af9e5fe470c39d5fd7d0f5e3,产品行为-下架-时间,1,0,0.5305
298f4145d9ae209428c6187862ae2ad5,产品行为-下架-下架产品,1,1,0.9988
298f4145d9ae209428c6187862ae2ad5,产品行为-下架-下架方,0,0,0.0019
298f4145d9ae209428c6187862ae2ad5,产品行为-下架-被下架方,0,0,0.0252
298f4145d9ae209428c6187862ae2ad5,产品行为-下架-时间,0,0,0.0008
5049391651e09d629e20a15a5bf51f27,产品行为-下架-被下架方,1,1,0.5724
5049391651e09d629e20a15a5bf51f27,产品行为-下架-下架方,1,1,0.9907
5049391651e09d629e20a15a5bf51f27,产品行为-下架-下架产品,1,1,0.967
5049391651e09d629e20a15a5bf51f27,产品行为-下架-时间,0,0,0.0008
bbf1dd47a3cd94aed9384ca589a631eb,产品行为-下架-下架方,0,1,0.2532
bbf1dd47a3cd94aed9384ca589a631eb,司法行为-起诉-被告,1,0,0.8834
bbf1dd47a3cd94aed9384ca589a631eb,司法行为-起诉-原告,0,0,0.1123
bbf1dd47a3cd94aed9384ca589a631eb,产品行为-下架-被下架方,0,0,0.1979
bbf1dd47a3cd94aed9384ca589a631eb,产品行为-下架-时间,0,0,0.0008
bbf1dd47a3cd94aed9384ca589a631eb,产品行为-下架-下架产品,1,0,0.5419
bbf1dd47a3cd94aed9384ca589a631eb,司法行为-起诉-时间,0,0,0.0008
63a9ace661a1e7ca634ad8c9a9127e26,产品行为-下架-时间,1,1,0.884
63a9ace661a1e7ca634ad8c9a9127e26,产品行为-下架-下架产品,1,0,0.9987
63a9ace661a1e7ca634ad8c9a9127e26,产品行为-下架-下架方,0,0,0.0021
63a9ace661a1e7ca634ad8c9a9127e26,产品行为-下架-被下架方,0,0,0.0136
13d79351097c8d5c0c6b59c8620558ec,产品行为-下架-下架产品,1,1,0.9987
13d79351097c8d5c0c6b59c8620558ec,产品行为-下架-下架方,0,0,0.0232
13d79351097c8d5c0c6b59c8620558ec,产品行为-下架-被下架方,0,0,0.0193
13d79351097c8d5c0c6b59c8620558ec,产品行为-下架-时间,0,0,0.0008
593ee22fb52668f718161bec9046f2ac,产品行为-下架-下架方,0,1,0.0094
593ee22fb52668f718161bec9046f2ac,产品行为-下架-下架产品,1,1,0.9985
593ee22fb52668f718161bec9046f2ac,产品行为-下架-被下架方,0,1,0.3555
593ee22fb52668f718161bec9046f2ac,产品行为-下架-时间,0,0,0.0008
919b21f4bc15d9972d0780d6adf200bb,产品行为-下架-下架产品,1,1,0.9863
919b21f4bc15d9972d0780d6adf200bb,组织关系-辞/离职-离职者,1,1,0.9989
919b21f4bc15d9972d0780d6adf200bb,产品行为-下架-被下架方,0,0,0.2113
919b21f4bc15d9972d0780d6adf200bb,产品行为-下架-时间,0,0,0.0008
919b21f4bc15d9972d0780d6adf200bb,组织关系-辞/离职-时间,0,0,0.0008
919b21f4bc15d9972d0780d6adf200bb,产品行为-下架-下架方,0,0,0.305
919b21f4bc15d9972d0780d6adf200bb,组织关系-辞/离职-原所属组织,1,0,0.7319
01914708bd640767a68fab63f1e8fffc,产品行为-下架-下架产品,1,1,0.996
01914708bd640767a68fab63f1e8fffc,产品行为-下架-下架方,1,0,0.9576
01914708bd640767a68fab63f1e8fffc,产品行为-下架-被下架方,0,0,0.2697
01914708bd640767a68fab63f1e8fffc,产品行为-下架-时间,0,0,0.3414
2d7237186c8746f3589b4f5c7f48eede,产品行为-下架-下架产品,1,1,0.9984
2d7237186c8746f3589b4f5c7f48eede,产品行为-下架-下架方,0,0,0.0126
2d7237186c8746f3589b4f5c7f48eede,产品行为-下架-被下架方,0,0,0.0593
2d7237186c8746f3589b4f5c7f48eede,产品行为-下架-时间,0,0,0.0008
bfc0beabb20f55c0ae6dbdf419b80a6c,产品行为-下架-时间,1,1,0.5084
bfc0beabb20f55c0ae6dbdf419b80a6c,产品行为-下架-下架方,1,1,0.999
bfc0beabb20f55c0ae6dbdf419b80a6c,产品行为-下架-下架产品,1,1,0.9437
bfc0beabb20f55c0ae6dbdf419b80a6c,产品行为-下架-被下架方,0,0,0.2295
a7754485a7c974fecb2a2654f6db1d75,产品行为-下架-下架方,1,1,0.999
a7754485a7c974fecb2a2654f6db1d75,产品行为-下架-下架产品,1,1,0.9947
a7754485a7c974fecb2a2654f6db1d75,产品行为-下架-被下架方,0,0,0.0445
a7754485a7c974fecb2a2654f6db1d75,产品行为-下架-时间,0,0,0.0008
766722bfeb40278be3a07c2c93a89697,产品行为-下架-下架产品,1,1,0.9989
766722bfeb40278be3a07c2c93a89697,产品行为-下架-下架方,0,0,0.0024
766722bfeb40278be3a07c2c93a89697,产品行为-下架-被下架方,0,0,0.0127
766722bfeb40278be3a07c2c93a89697,产品行为-下架-时间,0,0,0.0008
38cb35e6d2de874215dfb1db1b878fea,产品行为-下架-下架产品,1,1,0.9986
38cb35e6d2de874215dfb1db1b878fea,产品行为-下架-下架方,0,0,0.0075
38cb35e6d2de874215dfb1db1b878fea,产品行为-下架-被下架方,0,0,0.0142
38cb35e6d2de874215dfb1db1b878fea,产品行为-下架-时间,0,0,0.0008
1658c67d761909980a4f7714c10ecad3,产品行为-下架-被下架方,0,1,0.1323
1658c67d761909980a4f7714c10ecad3,产品行为-下架-下架产品,1,1,0.9989
1658c67d761909980a4f7714c10ecad3,产品行为-下架-时间,1,0,0.9372
1658c67d761909980a4f7714c10ecad3,产品行为-下架-下架方,1,0,0.9808
848f205b6e14084077584da5a5dc3e8c,司法行为-起诉-被告,1,1,0.9991
848f205b6e14084077584da5a5dc3e8c,司法行为-起诉-时间,1,1,0.7865
848f205b6e14084077584da5a5dc3e8c,司法行为-起诉-原告,1,1,0.9991
35d3fd5363079bb7b9ae75fb1e351ce6,司法行为-起诉-原告,1,1,0.9991
35d3fd5363079bb7b9ae75fb1e351ce6,司法行为-起诉-被告,1,1,0.7861
35d3fd5363079bb7b9ae75fb1e351ce6,司法行为-起诉-时间,0,0,0.0008
2e908777b10635604526a930551ad786,司法行为-起诉-原告,1,1,0.9989
2e908777b10635604526a930551ad786,司法行为-起诉-被告,1,1,0.9991
2e908777b10635604526a930551ad786,司法行为-起诉-时间,1,1,0.9423
339cb408bf3f02f43dbcb908c91c1f91,司法行为-起诉-原告,1,1,0.9991
339cb408bf3f02f43dbcb908c91c1f91,司法行为-起诉-被告,1,1,0.9991
339cb408bf3f02f43dbcb908c91c1f91,财经/交易-融资-融资方,1,0,0.9991
339cb408bf3f02f43dbcb908c91c1f91,财经/交易-融资-融资金额,0,0,0.0014
339cb408bf3f02f43dbcb908c91c1f91,财经/交易-融资-时间,1,0,0.7357
339cb408bf3f02f43dbcb908c91c1f91,财经/交易-融资-领投方,0,0,0.0093
339cb408bf3f02f43dbcb908c91c1f91,财经/交易-融资-跟投方,0,0,0.0039
339cb408bf3f02f43dbcb908c91c1f91,司法行为-起诉-时间,1,0,0.8455
339cb408bf3f02f43dbcb908c91c1f91,财经/交易-融资-融资轮次,0,0,0.004
80fde6cb972770ecdc3d7898bf122e6a,司法行为-起诉-原告,1,1,0.9991
80fde6cb972770ecdc3d7898bf122e6a,司法行为-起诉-被告,1,1,0.9982
80fde6cb972770ecdc3d7898bf122e6a,司法行为-起诉-时间,0,1,0.293
80fde6cb972770ecdc3d7898bf122e6a,交往-道歉-道歉者,1,0,0.9626
80fde6cb972770ecdc3d7898bf122e6a,交往-道歉-道歉对象,1,0,0.9988
80fde6cb972770ecdc3d7898bf122e6a,交往-道歉-时间,1,0,0.7922
5dc1b69823f06b1359e8ff85ce2d9c92,司法行为-起诉-时间,1,1,0.9911
5dc1b69823f06b1359e8ff85ce2d9c92,司法行为-起诉-原告,1,1,0.999
5dc1b69823f06b1359e8ff85ce2d9c92,司法行为-起诉-被告,1,1,0.999
cd5133002c6d089ca63a857ecab05e69,司法行为-起诉-原告,1,1,0.9989
cd5133002c6d089ca63a857ecab05e69,司法行为-起诉-时间,0,1,0.1067
cd5133002c6d089ca63a857ecab05e69,司法行为-起诉-被告,1,0,0.9985
5c0301a74dbc0119250a78e02518c56a,司法行为-起诉-原告,1,1,0.9989
5c0301a74dbc0119250a78e02518c56a,司法行为-起诉-被告,1,1,0.9974
5c0301a74dbc0119250a78e02518c56a,人生-结婚-结婚双方,1,1,0.9976
5c0301a74dbc0119250a78e02518c56a,人生-结婚-时间,0,1,0.3553
5c0301a74dbc0119250a78e02518c56a,人生-离婚-时间,0,1,0.2519
5c0301a74dbc0119250a78e02518c56a,人生-离婚-离婚双方,1,1,0.9989
5c0301a74dbc0119250a78e02518c56a,司法行为-起诉-时间,0,0,0.1542
c6f7f5a3c1ceda930c81204b4d062afe,司法行为-起诉-原告,1,1,0.999
c6f7f5a3c1ceda930c81204b4d062afe,司法行为-起诉-被告,1,1,0.9991
c6f7f5a3c1ceda930c81204b4d062afe,交往-道歉-道歉者,1,0,0.9934
c6f7f5a3c1ceda930c81204b4d062afe,交往-道歉-道歉对象,0,0,0.3317
c6f7f5a3c1ceda930c81204b4d062afe,司法行为-起诉-时间,1,0,0.7199
c6f7f5a3c1ceda930c81204b4d062afe,交往-道歉-时间,0,0,0.3122
14d55b180cb3c7106f8c562f8a20db99,司法行为-起诉-原告,1,1,0.9927
14d55b180cb3c7106f8c562f8a20db99,司法行为-起诉-被告,1,0,0.9731
14d55b180cb3c7106f8c562f8a20db99,司法行为-起诉-时间,0,0,0.0008
78a78c7366c69d6a5a766b2a5da96e23,司法行为-起诉-原告,1,1,0.9891
78a78c7366c69d6a5a766b2a5da96e23,司法行为-起诉-被告,1,1,0.9917
78a78c7366c69d6a5a766b2a5da96e23,司法行为-入狱-入狱者,1,1,0.999
78a78c7366c69d6a5a766b2a5da96e23,司法行为-入狱-刑期,1,1,0.999
78a78c7366c69d6a5a766b2a5da96e23,司法行为-入狱-时间,0,0,0.0129
78a78c7366c69d6a5a766b2a5da96e23,司法行为-起诉-时间,0,0,0.213
1f44e2cabb23c82783f875d51b117548,司法行为-起诉-原告,1,1,0.9974
1f44e2cabb23c82783f875d51b117548,司法行为-起诉-被告,1,1,0.9723
1f44e2cabb23c82783f875d51b117548,司法行为-起诉-时间,0,0,0.0008
1e31f60f90c059ee031fa936fbfb32c7,司法行为-起诉-原告,1,1,0.9849
1e31f60f90c059ee031fa936fbfb32c7,司法行为-开庭-开庭法院,0,0,0.0014
1e31f60f90c059ee031fa936fbfb32c7,司法行为-起诉-被告,1,0,0.844
1e31f60f90c059ee031fa936fbfb32c7,司法行为-开庭-开庭案件,1,0,0.999
1e31f60f90c059ee031fa936fbfb32c7,司法行为-开庭-时间,1,0,0.9988
1e31f60f90c059ee031fa936fbfb32c7,司法行为-起诉-时间,0,0,0.1806
56003ffd5adf1b5ebd0e082bffd8b017,司法行为-起诉-原告,1,1,0.9991
56003ffd5adf1b5ebd0e082bffd8b017,司法行为-起诉-被告,1,1,0.9989
56003ffd5adf1b5ebd0e082bffd8b017,司法行为-开庭-开庭案件,1,1,0.999
56003ffd5adf1b5ebd0e082bffd8b017,司法行为-开庭-开庭法院,1,1,0.999
56003ffd5adf1b5ebd0e082bffd8b017,司法行为-开庭-时间,1,0,0.9938
56003ffd5adf1b5ebd0e082bffd8b017,司法行为-起诉-时间,0,0,0.2242
db7cc37c2cdc1bd664da0ad92c7540ea,司法行为-起诉-时间,0,1,0.0061
db7cc37c2cdc1bd664da0ad92c7540ea,司法行为-起诉-被告,1,1,0.999
db7cc37c2cdc1bd664da0ad92c7540ea,司法行为-起诉-原告,1,1,0.9985
e98bb357dc5c927780dc7aaf6e50b193,司法行为-起诉-被告,1,1,0.9622
e98bb357dc5c927780dc7aaf6e50b193,司法行为-起诉-原告,0,0,0.0081
e98bb357dc5c927780dc7aaf6e50b193,司法行为-起诉-时间,0,0,0.0008
237b850d5d0b2ba17d711e0fef06be78,司法行为-起诉-原告,1,1,0.9509
237b850d5d0b2ba17d711e0fef06be78,司法行为-起诉-被告,1,1,0.6914
237b850d5d0b2ba17d711e0fef06be78,司法行为-起诉-时间,0,0,0.0011
2b48cfb6bb3b7cb4d6ea47d13e2712ef,司法行为-起诉-原告,1,1,0.9951
2b48cfb6bb3b7cb4d6ea47d13e2712ef,司法行为-起诉-被告,1,1,0.999
2b48cfb6bb3b7cb4d6ea47d13e2712ef,司法行为-起诉-时间,0,0,0.0008
234837bea3a6cb1bb68a14beca26765e,组织关系-辞/离职-时间,1,1,0.9974
234837bea3a6cb1bb68a14beca26765e,组织关系-辞/离职-离职者,1,1,0.9991
234837bea3a6cb1bb68a14beca26765e,组织关系-辞/离职-原所属组织,1,1,0.999
33c09a68a0d37e6c6cf72c1f7af4c574,组织关系-辞/离职-离职者,1,1,0.9988
33c09a68a0d37e6c6cf72c1f7af4c574,组织关系-辞/离职-时间,0,0,0.0008
33c09a68a0d37e6c6cf72c1f7af4c574,组织关系-辞/离职-原所属组织,1,0,0.5939
aab92f7c9e56ca2b5a34d32c0d0328cc,组织关系-辞/离职-离职者,1,1,0.999
aab92f7c9e56ca2b5a34d32c0d0328cc,组织关系-辞/离职-时间,0,0,0.0008
aab92f7c9e56ca2b5a34d32c0d0328cc,组织关系-辞/离职-原所属组织,1,0,0.8396
2ba5bc251bb3b200826cff8be1d88dad,组织关系-辞/离职-离职者,1,1,0.9628
2ba5bc251bb3b200826cff8be1d88dad,组织关系-辞/离职-原所属组织,1,1,0.9989
2ba5bc251bb3b200826cff8be1d88dad,组织关系-辞/离职-时间,0,0,0.1129
513d7d47bf7f21aadfc1e96886f29174,组织关系-辞/离职-原所属组织,1,1,0.999
513d7d47bf7f21aadfc1e96886f29174,组织关系-辞/离职-离职者,1,1,0.999
513d7d47bf7f21aadfc1e96886f29174,组织关系-辞/离职-时间,1,1,0.8973
6170a63d154e80c73d6c0befb5310960,组织关系-辞/离职-离职者,1,1,0.999
6170a63d154e80c73d6c0befb5310960,组织关系-辞/离职-原所属组织,1,1,0.999
6170a63d154e80c73d6c0befb5310960,组织关系-辞/离职-时间,0,0,0.0008
02ea6e76361e5522adb817c2346c3c82,组织关系-辞/离职-离职者,1,1,0.9989
02ea6e76361e5522adb817c2346c3c82,组织关系-辞/离职-原所属组织,1,1,0.999
02ea6e76361e5522adb817c2346c3c82,组织关系-辞/离职-时间,0,0,0.0008
54d5e3f8dac3c55b346dab37bdda438d,组织关系-辞/离职-时间,1,1,0.8233
54d5e3f8dac3c55b346dab37bdda438d,组织关系-辞/离职-离职者,1,1,0.9991
54d5e3f8dac3c55b346dab37bdda438d,组织关系-辞/离职-原所属组织,1,1,0.999
c78be82ee4e8cb4c4784916c2b817d9e,组织关系-辞/离职-原所属组织,1,1,0.9989
c78be82ee4e8cb4c4784916c2b817d9e,组织关系-辞/离职-离职者,1,1,0.9987
c78be82ee4e8cb4c4784916c2b817d9e,组织关系-辞/离职-时间,0,0,0.0008
b98eb13d1bacff7f949c63a0e1f0f66a,组织关系-辞/离职-离职者,1,1,0.999
b98eb13d1bacff7f949c63a0e1f0f66a,组织关系-辞/离职-时间,1,1,0.931
b98eb13d1bacff7f949c63a0e1f0f66a,组织关系-辞/离职-原所属组织,0,0,0.0135
adc5c92ba0b295b607eabc92419caf61,组织关系-辞/离职-离职者,1,1,0.9991
adc5c92ba0b295b607eabc92419caf61,组织关系-辞/离职-原所属组织,1,1,0.9991
adc5c92ba0b295b607eabc92419caf61,组织关系-辞/离职-时间,0,0,0.0008
2eb10a445899c80159da89808998d988,组织关系-辞/离职-时间,1,1,0.8884
2eb10a445899c80159da89808998d988,组织关系-辞/离职-离职者,1,1,0.9991
2eb10a445899c80159da89808998d988,组织关系-辞/离职-原所属组织,1,1,0.999
0b401ff9ed53fb795b828081a1b461df,组织关系-辞/离职-离职者,1,1,0.9989
0b401ff9ed53fb795b828081a1b461df,组织关系-辞/离职-原所属组织,1,1,0.9986
0b401ff9ed53fb795b828081a1b461df,组织关系-辞/离职-时间,0,0,0.0008
b0dc53b83d13610c3ba69a86294bcecb,组织关系-辞/离职-时间,1,1,0.9978
b0dc53b83d13610c3ba69a86294bcecb,组织关系-辞/离职-原所属组织,1,1,0.999
b0dc53b83d13610c3ba69a86294bcecb,组织关系-辞/离职-离职者,1,1,0.999
bcc87b81363ceca698f05aff007956ec,组织关系-辞/离职-离职者,1,1,0.999
bcc87b81363ceca698f05aff007956ec,组织关系-辞/离职-时间,1,1,0.9438
bcc87b81363ceca698f05aff007956ec,组织关系-辞/离职-原所属组织,1,1,0.999
c78070b6402493442deac87fab6ee46a,组织关系-辞/离职-时间,1,1,0.9397
c78070b6402493442deac87fab6ee46a,组织关系-辞/离职-离职者,1,1,0.999
c78070b6402493442deac87fab6ee46a,组织关系-辞/离职-原所属组织,0,1,0.265
e740eb2394b08b05ca29dc79bc3cf475,组织关系-辞/离职-离职者,1,1,0.999
e740eb2394b08b05ca29dc79bc3cf475,组织关系-辞/离职-原所属组织,1,1,0.999
e740eb2394b08b05ca29dc79bc3cf475,组织关系-辞/离职-时间,0,0,0.0008
3a7ad475efbbd0cabf1b4f82e4e144ae,组织关系-辞/离职-时间,1,1,0.5851
3a7ad475efbbd0cabf1b4f82e4e144ae,组织关系-辞/离职-离职者,1,1,0.999
3a7ad475efbbd0cabf1b4f82e4e144ae,组织关系-辞/离职-原所属组织,1,1,0.9874
551eff905321c1f77d7b024ef99a2fff,组织关系-辞/离职-离职者,1,1,0.9991
551eff905321c1f77d7b024ef99a2fff,组织关系-辞/离职-原所属组织,1,1,0.9784
551eff905321c1f77d7b024ef99a2fff,组织关系-辞/离职-时间,0,0,0.0008
3db40cbf8e375a3b1d4ff6c84cdfd95b,组织关系-辞/离职-离职者,1,1,0.999
3db40cbf8e375a3b1d4ff6c84cdfd95b,组织关系-辞/离职-时间,0,0,0.0008
3db40cbf8e375a3b1d4ff6c84cdfd95b,组织关系-辞/离职-原所属组织,1,0,0.999
0b2e27c188490ca7e1a8f4828abcdb89,组织关系-辞/离职-离职者,1,1,0.9987
0b2e27c188490ca7e1a8f4828abcdb89,组织关系-辞/离职-原所属组织,1,1,0.999
0b2e27c188490ca7e1a8f4828abcdb89,组织关系-辞/离职-时间,0,0,0.0008
4a3554f3f665e6c38a5865bd3a559f7a,组织关系-辞/离职-原所属组织,1,1,0.999
4a3554f3f665e6c38a5865bd3a559f7a,组织关系-辞/离职-离职者,1,1,0.999
4a3554f3f665e6c38a5865bd3a559f7a,组织关系-辞/离职-时间,1,1,0.9473
18963942b0a70b7c90fabffbfc8fe479,组织关系-辞/离职-离职者,1,1,0.999
18963942b0a70b7c90fabffbfc8fe479,组织关系-辞/离职-原所属组织,1,1,0.9989
18963942b0a70b7c90fabffbfc8fe479,组织关系-辞/离职-时间,0,0,0.0008
3be06b2c97b6db64782dd739155b698b,组织关系-辞/离职-原所属组织,1,1,0.999
3be06b2c97b6db64782dd739155b698b,组织关系-辞/离职-离职者,1,1,0.88
3be06b2c97b6db64782dd739155b698b,组织关系-辞/离职-时间,0,0,0.0008
61fae506a52cf00ef48701b537d1e7dd,组织关系-辞/离职-离职者,1,1,0.999
61fae506a52cf00ef48701b537d1e7dd,组织关系-辞/离职-原所属组织,1,1,0.9561
61fae506a52cf00ef48701b537d1e7dd,组织关系-辞/离职-时间,0,0,0.0008
c6d0de5428403ea332f098ffa923283e,组织关系-辞/离职-离职者,1,1,0.9964
c6d0de5428403ea332f098ffa923283e,组织关系-辞/离职-原所属组织,1,1,0.999
c6d0de5428403ea332f098ffa923283e,组织关系-辞/离职-时间,0,0,0.0008
0014fde9d9cfa5ee588269b2fc1b7cb6,组织关系-辞/离职-原所属组织,1,1,0.999
0014fde9d9cfa5ee588269b2fc1b7cb6,组织关系-辞/离职-离职者,1,1,0.999
0014fde9d9cfa5ee588269b2fc1b7cb6,组织关系-辞/离职-时间,1,1,0.5778
74f57e45df20e423e74f0a4778d5e970,组织关系-辞/离职-离职者,1,1,0.999
74f57e45df20e423e74f0a4778d5e970,组织关系-辞/离职-时间,0,0,0.0008
74f57e45df20e423e74f0a4778d5e970,组织关系-辞/离职-原所属组织,0,0,0.467
6689af20745d59b30eb2aee1f31937b4,组织关系-辞/离职-离职者,1,1,0.9989
6689af20745d59b30eb2aee1f31937b4,组织关系-辞/离职-原所属组织,1,1,0.999
6689af20745d59b30eb2aee1f31937b4,组织关系-辞/离职-时间,0,0,0.0008
f4754540b4b3be2010c5e726d55e8bdc,组织关系-辞/离职-离职者,0,1,0.2397
f4754540b4b3be2010c5e726d55e8bdc,组织关系-辞/离职-时间,1,0,0.9708
f4754540b4b3be2010c5e726d55e8bdc,组织关系-辞/离职-原所属组织,0,0,0.2206
87bab2020222b45a933ec7088fc10d9d,组织关系-辞/离职-离职者,1,1,0.9673
87bab2020222b45a933ec7088fc10d9d,人生-结婚-时间,0,0,0.0008
87bab2020222b45a933ec7088fc10d9d,组织关系-辞/离职-时间,0,0,0.0008
87bab2020222b45a933ec7088fc10d9d,组织关系-辞/离职-原所属组织,0,0,0.0018
87bab2020222b45a933ec7088fc10d9d,人生-结婚-结婚双方,1,0,0.9987
aee6d46ed23ce295f65e90f08abe9909,组织关系-辞/离职-离职者,1,1,0.9989
aee6d46ed23ce295f65e90f08abe9909,组织关系-辞/离职-原所属组织,1,1,0.999
aee6d46ed23ce295f65e90f08abe9909,组织关系-辞/离职-时间,0,0,0.0008
60917844f3389742d71ac8dedf3bbca4,组织关系-辞/离职-离职者,1,1,0.999
60917844f3389742d71ac8dedf3bbca4,组织关系-辞/离职-原所属组织,1,1,0.999
60917844f3389742d71ac8dedf3bbca4,组织关系-辞/离职-时间,0,0,0.1798
9dd7dd8d8689952b39156ec3869d2e2e,组织关系-辞/离职-离职者,1,1,0.999
9dd7dd8d8689952b39156ec3869d2e2e,组织关系-辞/离职-原所属组织,1,1,0.999
9dd7dd8d8689952b39156ec3869d2e2e,组织关系-辞/离职-时间,0,0,0.0008
05815d1c28d0597daff046e07e4ed159,组织关系-辞/离职-离职者,1,1,0.999
