context_id,role,pred,gold
a618485f5b3655b050e212398a36f682,人生-死亡-死者年龄,"[(35, 36)]","[(35, 36)]"
036cb7d641aac692ec64a96118fb730f,人生-死亡-地点,"[(13, 16)]","[(13, 16)]"
b9e176fd6c7d0f589f2edf8212676dad,人生-死亡-死者,"[(13, 19)]","[(13, 19)]"
b9e176fd6c7d0f589f2edf8212676dad,人生-死亡-死者年龄,"[(34, 35)]","[(34, 35)]"
aebe6579123e4572902c41eddd12866b,人生-死亡-死者,"[(10, 11)]","[(10, 11)]"
32471ce1f33c172808e8080e6edf48c1,人生-死亡-死者,"[(10, 14)]","[(10, 14)]"
59e1c35bcd2c545d5c8c00ac339b79ec,人生-死亡-时间,"[(10, 13)]","[(10, 13)]"
59e1c35bcd2c545d5c8c00ac339b79ec,人生-死亡-地点,"[(26, 29)]","[(26, 35)]"
59e1c35bcd2c545d5c8c00ac339b79ec,人生-死亡-死者,"[(65, 24)]","[(17, 24)]"
59e1c35bcd2c545d5c8c00ac339b79ec,人生-死亡-死者年龄,"[(17, 18)]","[(17, 18)]"
e4d0a2bed2787b95698f70a73089df96,人生-死亡-死者,"[(39, 42)]","[(39, 42)]"
e4d0a2bed2787b95698f70a73089df96,人生-死亡-地点,"[(14, 15), (29, 37)]","[(50, 57)]"
e4d0a2bed2787b95698f70a73089df96,人生-死亡-时间,"[(10, 11)]","[(10, 11)]"
8619a24bb7f9253029686428f78cbfbb,人生-死亡-地点,"[(10, 14)]","[(10, 14)]"
1b8c91a18c76be9b1f5e818b75b0254b,人生-死亡-时间,"[(38, 39)]","[(38, 39)]"
1b8c91a18c76be9b1f5e818b75b0254b,人生-死亡-死者年龄,"[(47, 48)]","[(47, 48)]"
1b8c91a18c76be9b1f5e818b75b0254b,人生-死亡-死者,"[(10, 37)]","[(10, 37)]"
2917f8cc393945d7e8ce406995e19445,人生-死亡-地点,"[(26, 39)]","[(26, 39)]"
2917f8cc393945d7e8ce406995e19445,灾害/意外-袭击-时间,"[(22, 27)]","[(22, 27)]"
2917f8cc393945d7e8ce406995e19445,灾害/意外-袭击-地点,"[(29, 42)]","[(29, 42)]"
2917f8cc393945d7e8ce406995e19445,灾害/意外-袭击-死亡人数,"[(54, 55)]","[(54, 55)]"
2917f8cc393945d7e8ce406995e19445,人生-死亡-时间,"[(19, 24)]","[(19, 24)]"
2917f8cc393945d7e8ce406995e19445,灾害/意外-袭击-受伤人数,[],"[(59, 60)]"
9a4fd8c8e6c81b69d2a0903da8d2d849,人生-死亡-时间,"[(10, 19)]","[(10, 19)]"
9a4fd8c8e6c81b69d2a0903da8d2d849,人生-死亡-死者,"[(21, 39)]","[(21, 39)]"
9a4fd8c8e6c81b69d2a0903da8d2d849,人生-死亡-死者年龄,"[(58, 59)]","[(58, 59)]"
9a4fd8c8e6c81b69d2a0903da8d2d849,人生-死亡-地点,"[(49, 50)]","[(49, 50)]"
342333934a1997fd7ad4c68c41639898,人生-死亡-死者,"[(13, 28)]","[(13, 28)]"
342333934a1997fd7ad4c68c41639898,人生-死亡-地点,"[(13, 22)]","[(13, 22)]"
342333934a1997fd7ad4c68c41639898,人生-死亡-时间,"[(10, 11)]",[]
342333934a1997fd7ad4c68c41639898,人生-死亡-死者年龄,"[(27, 28)]","[(27, 28)]"
dd06cd9109e5d9b3da1a796bfefca12c,人生-死亡-死者,"[(10, 14)]","[(10, 14)]"
970642b90b562295a2d8e35d903a7c7e,人生-死亡-死者,"[(10, 13)]","[(10, 13)]"
e627a50cd3d924ffe377831fd3de14fc,人生-死亡-死者,"[(10, 12), (35, 142)]","[(138, 142)]"
17c6378e897d52752b51e00f80d3c588,组织关系-停职-停职人员,"[(14, 15)]","[(14, 15)]"
17c6378e897d52752b51e00f80d3c588,人生-死亡-死者,[],"[(22, 23)]"
557dfe345bab55cf58c48b6a5e88fbf7,人生-死亡-地点,"[(16, 27)]","[(16, 27)]"
557dfe345bab55cf58c48b6a5e88fbf7,人生-死亡-时间,"[(10, 13)]","[(10, 13)]"
557dfe345bab55cf58c48b6a5e88fbf7,人生-死亡-死者,"[(29, 36)]","[(31, 36)]"
e46bd2404a9de4c90a9ef15ddcf05a72,人生-死亡-死者年龄,"[(21, 22)]","[(21, 22)]"
e46bd2404a9de4c90a9ef15ddcf05a72,人生-死亡-地点,"[(30, 32)]","[(30, 32)]"
e46bd2404a9de4c90a9ef15ddcf05a72,人生-死亡-死者,"[(19, 22)]",[]
dbd1336ac3963d2cdb494392abf39840,人生-死亡-死者,"[(17, 26)]","[(22, 26)]"
2d092e047a604b7b2ed145601d3e2dfc,人生-死亡-时间,"[(20, 22)]","[(20, 22)]"
2d092e047a604b7b2ed145601d3e2dfc,人生-死亡-死者,"[(23, 30)]","[(23, 30)]"
2d092e047a604b7b2ed145601d3e2dfc,人生-死亡-地点,[],[]
ce1177620499cdc9f7a8dfc0a6f45be6,人生-死亡-死者,"[(25, 36)]","[(25, 36)]"
ce1177620499cdc9f7a8dfc0a6f45be6,人生-死亡-死者年龄,"[(44, 45)]","[(44, 45)]"
ce1177620499cdc9f7a8dfc0a6f45be6,人生-死亡-时间,[],[]
c30374d501690d13ba5244330d431115,人生-死亡-地点,"[(53, 67)]","[(53, 67)]"
1bf65e3fa40346fb6e2b1e4fa2e8d3bd,人生-死亡-地点,"[(14, 15)]","[(14, 15)]"
1bf65e3fa40346fb6e2b1e4fa2e8d3bd,人生-死亡-时间,"[(10, 11)]","[(10, 11)]"
7cea18c0b78bbb74241ac0cfc8ebd886,人生-死亡-地点,"[(33, 42)]","[(33, 42)]"
7cea18c0b78bbb74241ac0cfc8ebd886,人生-死亡-死者,"[(19, 20)]","[(19, 20)]"
087d5c179615b00ceac0fbe78fbd39d1,人生-死亡-死者,"[(10, 11)]","[(10, 17)]"
087d5c179615b00ceac0fbe78fbd39d1,人生-死亡-时间,"[(19, 23)]","[(19, 23)]"
087d5c179615b00ceac0fbe78fbd39d1,人生-死亡-死者年龄,"[(32, 33)]","[(32, 33)]"
dfc203eaf3591b90bc3b163649999936,人生-死亡-死者,"[(15, 29)]","[(15, 29)]"
dfc203eaf3591b90bc3b163649999936,人生-死亡-时间,"[(31, 34)]","[(31, 34)]"
dfc203eaf3591b90bc3b163649999936,人生-死亡-死者年龄,"[(42, 43)]","[(42, 43)]"
cbb31dc9eb6c3b667d28bddd18b450cc,人生-死亡-死者,"[(14, 23)]","[(14, 23)]"
cbb31dc9eb6c3b667d28bddd18b450cc,人生-死亡-时间,"[(10, 13)]","[(10, 13)]"
3edd45e59863d33e116d5ffcce8c8c66,人生-死亡-死者年龄,"[(25, 26)]","[(25, 26)]"
3edd45e59863d33e116d5ffcce8c8c66,人生-死亡-死者,"[(10, 13)]","[(10, 13)]"
4c9a08135f847ce20e0cc7e15c4da209,人生-死亡-时间,"[(58, 63)]","[(58, 63)]"
4c9a08135f847ce20e0cc7e15c4da209,人生-死亡-死者,"[(65, 74)]","[(65, 74)]"
4c9a08135f847ce20e0cc7e15c4da209,司法行为-举报-举报对象,"[(69, 78)]",[]
4c9a08135f847ce20e0cc7e15c4da209,司法行为-举报-时间,[],[]
4c9a08135f847ce20e0cc7e15c4da209,人生-死亡-地点,"[(13, 42)]",[]
7d859da498e8997b5cefa117a3ad98cd,灾害/意外-袭击-时间,"[(13, 28)]",[]
7d859da498e8997b5cefa117a3ad98cd,灾害/意外-袭击-袭击者,"[(31, 34)]",[]
7d859da498e8997b5cefa117a3ad98cd,灾害/意外-袭击-死亡人数,"[(78, 79)]",[]
7d859da498e8997b5cefa117a3ad98cd,灾害/意外-袭击-地点,"[(35, 51)]",[]
7d859da498e8997b5cefa117a3ad98cd,灾害/意外-袭击-袭击对象,"[(63, 71)]",[]
7d859da498e8997b5cefa117a3ad98cd,人生-死亡-地点,"[(32, 48)]",[]
7d859da498e8997b5cefa117a3ad98cd,人生-死亡-时间,[],"[(14, 25)]"
7d859da498e8997b5cefa117a3ad98cd,人生-死亡-死者,[],"[(85, 86)]"
a86a6d45eb6998333678a399d0695b99,人生-死亡-死者,"[(10, 13)]","[(10, 13)]"
a86a6d45eb6998333678a399d0695b99,人生-死亡-死者年龄,"[(12, 13)]","[(12, 13)]"
c0c79e77079843b06a78401db56722ad,人生-订婚-订婚主体,"[(23, 33)]","[(23, 40)]"
bce0f8d8ed1ba66ffb39cfa16b3774a5,人生-订婚-订婚主体,[],"[(17, 27), (37, 40)]"
bce0f8d8ed1ba66ffb39cfa16b3774a5,人生-订婚-时间,[],"[(10, 11)]"
14a01cb63874166e7263e0eace97934f,人生-订婚-订婚主体,"[(12, 22)]","[(12, 22)]"
59d76c985c82dddcbb8d10639e716df8,人生-订婚-订婚主体,"[(12, 14), (15, 16)]","[(12, 16)]"
af475f4e801ebcf748e03c158bd5545b,人生-订婚-订婚主体,"[(20, 26)]","[(20, 40)]"
edd75bf27b593338c2f759611270cd42,人生-订婚-订婚主体,"[(12, 13)]","[(12, 13)]"
edd75bf27b593338c2f759611270cd42,人生-死亡-死者,"[(10, 11), (20, 22)]","[(20, 22)]"
a8c830e6a4bcd030f0700d42cb749242,人生-婚礼-结婚双方,"[(90, 95), (73, 85)]","[(73, 85), (90, 95)]"
a8c830e6a4bcd030f0700d42cb749242,产品行为-上映-上映影视,"[(14, 20)]",[]
a8c830e6a4bcd030f0700d42cb749242,人生-结婚-结婚双方,"[(73, 85), (90, 95)]",[]
bef0e5a70dbcaf595ba22946d479b38d,人生-婚礼-时间,"[(10, 13)]","[(10, 13)]"
bef0e5a70dbcaf595ba22946d479b38d,人生-婚礼-结婚双方,"[(17, 24), (26, 30)]","[(17, 30)]"
bef0e5a70dbcaf595ba22946d479b38d,人生-婚礼-地点,"[(43, 44)]","[(43, 44)]"
bef0e5a70dbcaf595ba22946d479b38d,人生-婚礼-参礼人员,[],"[(39, 40)]"
e82c3e4be91693a049f5068b78dce113,人生-婚礼-结婚双方,"[(12, 14), (15, 17)]","[(12, 14), (15, 17)]"
f64d2b887477fe5f99e819f17f9ba30c,人生-婚礼-结婚双方,"[(17, 23)]","[(12, 15)]"
f64d2b887477fe5f99e819f17f9ba30c,人生-婚礼-时间,[],"[(27, 30)]"
38c37ee76a2a0bba7685470b3b8336d7,人生-离婚-离婚双方,"[(12, 13), (22, 26)]","[(22, 26)]"
38c37ee76a2a0bba7685470b3b8336d7,人生-离婚-时间,[],"[(25, 27)]"
a58ec1201da04814781cb0c6d04ee204,人生-离婚-离婚双方,"[(12, 14), (16, 17)]","[(12, 14), (16, 17)]"
e995e91bacad692cae424383fb0668d6,人生-离婚-离婚双方,"[(12, 14), (16, 17)]","[(12, 14), (16, 17)]"
e995e91bacad692cae424383fb0668d6,人生-出轨-出轨对象,"[(139, 141)]",[]
e995e91bacad692cae424383fb0668d6,人生-出轨-出轨方,"[(11, 13)]",[]
44ecd49470cbafda27fa958e6f817eb6,人生-离婚-离婚双方,"[(12, 15)]","[(12, 15), (17, 18)]"
6aea44009178283ae4351425bef01dce,人生-离婚-离婚双方,"[(12, 14), (16, 17)]","[(12, 14), (16, 17)]"
1d6f9327745ba124d5337f18b652e840,人生-离婚-离婚双方,"[(12, 14), (15, 16)]","[(12, 14), (15, 16)]"
9320ea00b7488bf7f65fc8bc99181cca,人生-离婚-离婚双方,"[(22, 24), (26, 28)]","[(22, 24), (26, 28)]"
9320ea00b7488bf7f65fc8bc99181cca,人生-结婚-结婚双方,"[(22, 24), (26, 28)]","[(22, 24), (26, 28)]"
b3600b6c2dcb92f3a99d2d2ca777bba6,人生-离婚-离婚双方,"[(12, 14), (20, 23)]","[(12, 14), (22, 23)]"
e2289b64726dc467eb4bda90f232b141,人生-离婚-离婚双方,"[(12, 13)]","[(12, 13)]"
5d69035d3edcd88dca208ded67f9965d,人生-离婚-离婚双方,"[(12, 15)]","[(12, 15)]"
93c3576704d65756786bfea3ae7efd11,人生-离婚-离婚双方,"[(12, 14)]","[(12, 14)]"
93c3576704d65756786bfea3ae7efd11,人生-离婚-时间,"[(13, 14)]","[(13, 14)]"
76d7af7094274d9df1be463ba0078d1f,人生-离婚-离婚双方,"[(12, 14), (16, 18)]","[(12, 14), (16, 18)]"
c312e47732f0b37ffe7835a545ea8ef3,人生-离婚-时间,"[(10, 13)]","[(10, 13)]"
c312e47732f0b37ffe7835a545ea8ef3,人生-离婚-离婚双方,"[(17, 19), (29, 32)]","[(17, 19), (31, 32)]"
c312e47732f0b37ffe7835a545ea8ef3,人生-结婚-时间,[],"[(75, 78)]"
c312e47732f0b37ffe7835a545ea8ef3,人生-结婚-结婚双方,"[(17, 19), (31, 32)]","[(17, 19), (31, 32)]"
c312e47732f0b37ffe7835a545ea8ef3,人生-产子/女-时间,"[(77, 89)]","[(87, 89)]"
c312e47732f0b37ffe7835a545ea8ef3,人生-产子/女-产子者,"[(18, 20)]","[(32, 33)]"
c312e47732f0b37ffe7835a545ea8ef3,人生-产子/女-出生者,"[(99, 100)]","[(99, 100)]"
fdcaf15e17ff65c59d7666b9ed79bba0,人生-离婚-离婚双方,"[(12, 14), (16, 18)]","[(12, 14), (16, 18)]"
5fba4019cbc85d64f1a3f7487b637845,人生-离婚-离婚双方,"[(12, 14)]","[(12, 14)]"
fa16aa4673ffae31b39a3fee488ae09a,人生-离婚-离婚双方,"[(12, 14)]","[(12, 14)]"
ec8c5a0f0209181d319421d584752b67,人生-离婚-离婚双方,"[(16, 20), (29, 33)]","[(16, 20), (29, 33)]"
ec8c5a0f0209181d319421d584752b67,人生-离婚-时间,"[(19, 20)]","[(19, 20)]"
30d81220a3f42375e61efac236b7bbae,人生-离婚-离婚双方,"[(15, 17), (18, 20)]","[(15, 17), (18, 20)]"
61c827a0b85c7014c131047a57380971,人生-离婚-离婚双方,"[(12, 14), (15, 16)]","[(12, 14), (15, 16)]"
b70ec252f972dbe9166309b40dd8dca3,人生-离婚-时间,"[(39, 40)]","[(39, 40)]"
b70ec252f972dbe9166309b40dd8dca3,人生-离婚-离婚双方,"[(12, 13), (15, 16)]","[(15, 16)]"
2cc2f65c5f0cb123f40105e21a15d268,人生-离婚-离婚双方,"[(12, 14), (16, 18)]","[(12, 14), (16, 18)]"
2cfbe0b2816049bb7aaef7715e3beedd,人生-离婚-离婚双方,"[(12, 14), (16, 17)]","[(12, 14), (16, 17)]"
aad40c503cd5ebf9eefbd3966a40fdc4,人生-离婚-离婚双方,"[(14, 16)]","[(14, 16), (35, 37)]"
aad40c503cd5ebf9eefbd3966a40fdc4,司法行为-开庭-开庭法院,"[(44, 49)]",[]
aad40c503cd5ebf9eefbd3966a40fdc4,司法行为-开庭-时间,"[(24, 27)]",[]
aad40c503cd5ebf9eefbd3966a40fdc4,司法行为-开庭-开庭案件,"[(33, 42)]",[]
0ec73c930ef1498067802010799b5e01,人生-离婚-离婚双方,"[(18, 19), (21, 22)]","[(18, 19), (21, 22)]"
ec99e70d290b5e182b3cf2eddd5c6a50,人生-离婚-离婚双方,"[(12, 13), (15, 17)]","[(12, 13), (15, 17)]"
ec99e70d290b5e182b3cf2eddd5c6a50,人生-离婚-时间,"[(81, 83)]",[]
7b19ba2bb3c3635c2a7569dee5aee09d,人生-离婚-离婚双方,"[(12, 13), (14, 16), (21, 22)]","[(12, 13), (14, 16)]"
d170beb3613e6bf4905360a4554704ea,人生-离婚-离婚双方,"[(14, 15)]","[(14, 15)]"
19fd819c203c6eaf201d3e06c18eac80,人生-离婚-离婚双方,"[(12, 14)]","[(12, 14)]"
b2d9a0291d8de741847557441f205a96,人生-离婚-离婚双方,"[(15, 16), (18, 20)]","[(15, 16), (18, 20)]"
b2d9a0291d8de741847557441f205a96,人生-离婚-时间,"[(10, 11)]",[]
93c1b602bdd25df520c7befcde9a16d0,人生-离婚-离婚双方,"[(42, 44), (46, 48)]","[(42, 44), (46, 48)]"
93c1b602bdd25df520c7befcde9a16d0,人生-分手-分手双方,"[(77, 79), (81, 82)]","[(77, 79), (81, 82)]"
d152e889738ecb332d0e57a2940dd273,竞赛行为-禁赛-被禁赛人员,"[(62, 79)]","[(62, 79)]"
d152e889738ecb332d0e57a2940dd273,竞赛行为-禁赛-禁赛时长,"[(96, 97)]","[(96, 97)]"
d51b9731b12ebdd215527dea46678ea6,竞赛行为-禁赛-禁赛时长,"[(93, 94)]","[(93, 94)]"
d51b9731b12ebdd215527dea46678ea6,组织关系-退出-退出方,[],[]
d51b9731b12ebdd215527dea46678ea6,竞赛行为-禁赛-禁赛机构,[],[]
d51b9731b12ebdd215527dea46678ea6,组织关系-退出-原所属组织,"[(23, 24)]",[]
d51b9731b12ebdd215527dea46678ea6,竞赛行为-禁赛-被禁赛人员,[],"[(29, 30)]"
eaa8c1a659abe2efe11c949795036489,竞赛行为-禁赛-被禁赛人员,"[(41, 47)]","[(41, 47)]"
eaa8c1a659abe2efe11c949795036489,竞赛行为-禁赛-禁赛机构,[],[]
eaa8c1a659abe2efe11c949795036489,竞赛行为-禁赛-时间,[],[]
b90a7a534eaba85726af08fdf34af8fa,竞赛行为-禁赛-被禁赛人员,"[(21, 24)]","[(21, 24)]"
458c1d10782e5f22041c0002951325c0,竞赛行为-禁赛-被禁赛人员,"[(43, 45)]","[(43, 45)]"
458c1d10782e5f22041c0002951325c0,竞赛行为-禁赛-时间,"[(12, 19)]","[(16, 19)]"
458c1d10782e5f22041c0002951325c0,竞赛行为-禁赛-禁赛机构,[],"[(23, 26)]"
458c1d10782e5f22041c0002951325c0,竞赛行为-禁赛-禁赛时长,[],"[(45, 48)]"
53becbfb36071b5704e9e9a16937cf35,竞赛行为-禁赛-被禁赛人员,"[(28, 33)]","[(28, 33)]"
7226d8f40dfb792322ab4e22c5cbb498,竞赛行为-禁赛-被禁赛人员,"[(49, 52)]","[(49, 52)]"
7226d8f40dfb792322ab4e22c5cbb498,竞赛行为-禁赛-禁赛时长,"[(55, 71)]","[(70, 71)]"
7226d8f40dfb792322ab4e22c5cbb498,司法行为-罚款-罚款对象,"[(48, 51)]","[(48, 51)]"
7226d8f40dfb792322ab4e22c5cbb498,司法行为-罚款-罚款金额,"[(55, 60)]","[(55, 60)]"
7226d8f40dfb792322ab4e22c5cbb498,司法行为-罚款-执法机构,"[(39, 44)]","[(39, 44)]"
7226d8f40dfb792322ab4e22c5cbb498,竞赛行为-禁赛-禁赛机构,"[(39, 44)]","[(39, 44)]"
4265b4a5edb97e88fa4b0338ac12364f,竞赛行为-禁赛-被禁赛人员,"[(15, 18)]","[(15, 18)]"
4265b4a5edb97e88fa4b0338ac12364f,竞赛行为-禁赛-禁赛时长,"[(32, 33)]","[(32, 33)]"
e245dceceb0a4a9001ce3e333dce3a14,竞赛行为-禁赛-禁赛机构,"[(23, 26)]","[(23, 26)]"
e245dceceb0a4a9001ce3e333dce3a14,竞赛行为-禁赛-被禁赛人员,"[(44, 55)]","[(44, 55)]"
e245dceceb0a4a9001ce3e333dce3a14,司法行为-罚款-时间,[],"[(12, 19)]"
e245dceceb0a4a9001ce3e333dce3a14,司法行为-罚款-执法机构,"[(23, 26)]","[(23, 26)]"
e245dceceb0a4a9001ce3e333dce3a14,司法行为-罚款-罚款对象,"[(43, 54)]","[(43, 54)]"
e245dceceb0a4a9001ce3e333dce3a14,司法行为-罚款-罚款金额,"[(64, 66)]","[(64, 66)]"
69c5747a4425d9876889c24779a431bd,竞赛行为-禁赛-被禁赛人员,"[(15, 16)]","[(15, 16)]"
69c5747a4425d9876889c24779a431bd,竞赛行为-禁赛-禁赛时长,"[(23, 25), (36, 40)]","[(23, 25), (36, 40)]"
76593707367b34c09ee36452897f34c4,竞赛行为-禁赛-时间,[],"[(12, 15)]"
76593707367b34c09ee36452897f34c4,竞赛行为-禁赛-禁赛机构,"[(19, 22)]","[(19, 22)]"
76593707367b34c09ee36452897f34c4,竞赛行为-禁赛-被禁赛人员,"[(37, 61)]","[(59, 61), (89, 95)]"
76593707367b34c09ee36452897f34c4,司法行为-罚款-时间,"[(12, 15)]","[(12, 15)]"
76593707367b34c09ee36452897f34c4,司法行为-罚款-执法机构,"[(19, 22)]","[(19, 22)]"
76593707367b34c09ee36452897f34c4,司法行为-罚款-罚款对象,"[(36, 45)]","[(58, 60), (88, 94)]"
76593707367b34c09ee36452897f34c4,司法行为-罚款-罚款金额,"[(71, 73), (104, 106)]","[(71, 73), (104, 106)]"
ced4b91e19656402c94ce47dc743970d,竞赛行为-禁赛-被禁赛人员,"[(15, 23)]","[(15, 23)]"
aab6ad8f71a8b4663d6bbef47b4bacf3,竞赛行为-禁赛-被禁赛人员,"[(15, 20)]","[(15, 20)]"
aab6ad8f71a8b4663d6bbef47b4bacf3,竞赛行为-禁赛-禁赛机构,[],[]
760a2df37c179e509c5e48af7cfc70bb,竞赛行为-禁赛-被禁赛人员,"[(27, 35)]","[(27, 35)]"
760a2df37c179e509c5e48af7cfc70bb,竞赛行为-禁赛-禁赛时长,[],"[(37, 38)]"
64b62a70b2ac728cb07295f70677c91c,竞赛行为-禁赛-被禁赛人员,"[(15, 17)]","[(15, 17)]"
64b62a70b2ac728cb07295f70677c91c,竞赛行为-禁赛-禁赛机构,"[(64, 67)]","[(64, 67)]"
64b62a70b2ac728cb07295f70677c91c,竞赛行为-禁赛-时间,[],[]
64b62a70b2ac728cb07295f70677c91c,竞赛行为-禁赛-禁赛时长,[],"[(98, 99)]"
cf96873de0e7f3b1afde07de95a91ca4,竞赛行为-禁赛-被禁赛人员,"[(15, 25)]","[(15, 25)]"
cf96873de0e7f3b1afde07de95a91ca4,竞赛行为-禁赛-禁赛时长,"[(34, 36)]","[(34, 36)]"
4a0efd8f17a2baf88db74b4d3673eae6,竞赛行为-夺冠-冠军,"[(13, 16)]","[(13, 16)]"
4a0efd8f17a2baf88db74b4d3673eae6,竞赛行为-夺冠-夺冠赛事,[],"[(21, 26)]"
4a0efd8f17a2baf88db74b4d3673eae6,竞赛行为-胜负-赛事名称,"[(21, 62)]","[(21, 26)]"
4a0efd8f17a2baf88db74b4d3673eae6,竞赛行为-胜负-败者,"[(116, 122)]","[(119, 122)]"
4a0efd8f17a2baf88db74b4d3673eae6,产品行为-获奖-获奖人,"[(37, 39)]",[]
4a0efd8f17a2baf88db74b4d3673eae6,竞赛行为-胜负-胜者,[],"[(13, 16)]"
4a0efd8f17a2baf88db74b4d3673eae6,产品行为-获奖-奖项,"[(19, 131)]",[]
e8ae91a9a73da134f4e94e1d27d82c2f,竞赛行为-夺冠-冠军,"[(12, 17)]","[(12, 17)]"
e8ae91a9a73da134f4e94e1d27d82c2f,竞赛行为-夺冠-时间,"[(18, 19)]","[(18, 19)]"
e8ae91a9a73da134f4e94e1d27d82c2f,竞赛行为-夺冠-夺冠赛事,"[(23, 32)]","[(23, 32)]"
c4df60ce31879aa68e828f475a20cb53,竞赛行为-夺冠-夺冠赛事,"[(14, 16)]","[(14, 16)]"
c4df60ce31879aa68e828f475a20cb53,竞赛行为-夺冠-冠军,"[(15, 16)]","[(15, 16)]"
fe0b939952e3870f9d52d5a01a6f87b1,竞赛行为-夺冠-时间,"[(30, 31)]",[]
fe0b939952e3870f9d52d5a01a6f87b1,竞赛行为-夺冠-冠军,"[(14, 17)]","[(14, 16)]"
fe0b939952e3870f9d52d5a01a6f87b1,竞赛行为-夺冠-夺冠赛事,[],"[(32, 40)]"
84568f785c4352e9c49c20c1d65ad87b,竞赛行为-夺冠-时间,"[(12, 15)]","[(12, 15)]"
84568f785c4352e9c49c20c1d65ad87b,竞赛行为-夺冠-冠军,"[(26, 29)]","[(26, 29)]"
84568f785c4352e9c49c20c1d65ad87b,竞赛行为-胜负-赛事名称,"[(20, 22)]","[(20, 22)]"
84568f785c4352e9c49c20c1d65ad87b,竞赛行为-胜负-胜者,"[(26, 29)]","[(26, 29)]"
84568f785c4352e9c49c20c1d65ad87b,竞赛行为-胜负-败者,"[(32, 34)]","[(32, 34)]"
84568f785c4352e9c49c20c1d65ad87b,竞赛行为-胜负-时间,"[(12, 15)]","[(12, 15)]"
84568f785c4352e9c49c20c1d65ad87b,竞赛行为-夺冠-夺冠赛事,"[(20, 22)]","[(20, 22)]"
b117a392be23bc0128d715031947b835,竞赛行为-夺冠-冠军,"[(62, 66)]","[(62, 66)]"
b117a392be23bc0128d715031947b835,竞赛行为-夺冠-夺冠赛事,"[(24, 39)]","[(24, 39)]"
b117a392be23bc0128d715031947b835,组织行为-开幕-活动名称,"[(24, 39)]",[]
b117a392be23bc0128d715031947b835,组织行为-开幕-地点,"[(39, 42)]",[]
b117a392be23bc0128d715031947b835,组织行为-开幕-时间,[],[]
e6ed46f5acf3b995d51fcea2e7d0bfae,竞赛行为-夺冠-冠军,"[(14, 19)]","[(14, 19)]"
e6ed46f5acf3b995d51fcea2e7d0bfae,竞赛行为-夺冠-时间,"[(21, 23)]","[(21, 23), (32, 34)]"
e6ed46f5acf3b995d51fcea2e7d0bfae,竞赛行为-夺冠-夺冠赛事,[],"[(28, 30), (39, 41)]"
49de0d5e84fa73510df69a1cccb47085,竞赛行为-夺冠-冠军,"[(12, 15)]","[(12, 15)]"
377e3f15d2936919caa0c25ab078d7f4,竞赛行为-夺冠-冠军,"[(33, 35), (37, 39)]","[(45, 48)]"
377e3f15d2936919caa0c25ab078d7f4,竞赛行为-夺冠-时间,"[(12, 19)]","[(12, 19)]"
377e3f15d2936919caa0c25ab078d7f4,竞赛行为-夺冠-夺冠赛事,"[(23, 30)]","[(23, 30)]"
ab8b9db70e7df60916df22f9c4c6045d,竞赛行为-夺冠-时间,"[(12, 19)]","[(12, 19)]"
ab8b9db70e7df60916df22f9c4c6045d,竞赛行为-夺冠-夺冠赛事,"[(23, 31)]","[(23, 31)]"
ab8b9db70e7df60916df22f9c4c6045d,竞赛行为-胜负-时间,"[(12, 19)]","[(12, 19)]"
ab8b9db70e7df60916df22f9c4c6045d,竞赛行为-胜负-赛事名称,"[(23, 31)]","[(23, 31)]"
ab8b9db70e7df60916df22f9c4c6045d,竞赛行为-夺冠-冠军,[],"[(119, 120)]"
a861c69e83cdc142fb4826e1aaf71c95,竞赛行为-夺冠-时间,"[(12, 15)]","[(12, 15)]"
a861c69e83cdc142fb4826e1aaf71c95,竞赛行为-夺冠-冠军,"[(17, 19)]","[(17, 19)]"
b1a4b3fb6c52fd6462337f6b0376a11a,竞赛行为-夺冠-冠军,"[(45, 49)]","[(38, 49)]"
b1a4b3fb6c52fd6462337f6b0376a11a,竞赛行为-夺冠-夺冠赛事,[],"[(16, 22)]"
0630cdf87ce63ea040c8d1d79e8f4b80,竞赛行为-夺冠-冠军,"[(12, 14)]","[(12, 14)]"
0630cdf87ce63ea040c8d1d79e8f4b80,竞赛行为-夺冠-夺冠赛事,"[(19, 23)]","[(19, 23)]"
a28fb5676b9fc07ae670c57d29edcd50,竞赛行为-夺冠-冠军,"[(48, 50)]","[(48, 50)]"
a28fb5676b9fc07ae670c57d29edcd50,组织关系-加盟-加盟者,"[(112, 114)]","[(112, 117)]"
a28fb5676b9fc07ae670c57d29edcd50,组织关系-加盟-所加盟组织,"[(122, 123)]","[(122, 123)]"
371eb038c1242d6ce54d0c48e5b06fad,竞赛行为-夺冠-冠军,"[(24, 27)]","[(59, 60), (77, 80)]"
371eb038c1242d6ce54d0c48e5b06fad,竞赛行为-夺冠-夺冠赛事,"[(48, 59), (69, 76)]","[(48, 59), (69, 76)]"
44a7ff4911693da2298946dff3702d45,竞赛行为-夺冠-冠军,"[(14, 16)]","[(14, 16)]"
44a7ff4911693da2298946dff3702d45,竞赛行为-夺冠-夺冠赛事,"[(21, 25)]","[(21, 25)]"
44a7ff4911693da2298946dff3702d45,竞赛行为-胜负-赛事名称,"[(21, 25)]",[]
44a7ff4911693da2298946dff3702d45,竞赛行为-胜负-胜者,"[(14, 16)]",[]
44a7ff4911693da2298946dff3702d45,竞赛行为-胜负-败者,"[(32, 39)]",[]
